sha256,filename,module_name,locations,paths,placement_count,size_bytes,vermagic,srcversion,depends_modinfo,modules_dep_dependencies,aliases,softdeps,license,description,import_modversion_count,export_count,normal_load_locations,recovery_load_locations,classification,classification_evidence
0c8290d6ed7599c7d36a5affb667b23731d2062fd08e6c2988e3b73fb643ce3e,mtk-afe-external.ko,mtk_afe_external,vendor_boot_platform,vendor_boot_platform:mtk-afe-external.ko,1,20344,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,post: mediatek-drm,GPL v2,Mediatek afe external,7,15,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:sound/soc/mediatek/common TARGET_FILES (exports=notify_3way_semaphore_control,notify_allocate_mem,notify_ultra_afe_hw_free,notify_vb_audio_control,notify_vow_ipi_send,register_3way_semaphore_notifier)"
0cd78e4b22e4016a9d31cf1fe203ebe2e8f6da6962066a7d9d7bc20563cb0507,cache-parity.ko,cache_parity,vendor_boot_platform,vendor_boot_platform:cache-parity.ko,1,40576,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"aee_aed,mrdump",aee_aed.ko;mrdump.ko,,,GPL v2,MediaTek Cache Parity Driver,45,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/sda
0d5e547e3e6c313c88695b2c8f9aae04398e3c8822f16d57dff6aea011f821fe,yft_devinfo.ko,yft_devinfo,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:yft_devinfo.ko;vendor_dlkm:yft_devinfo.ko,2,98048,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,YFT DEVICE INFO,40,27,vendor_dlkm,vendor_boot_platform,ULEFONE_ONLY,YFT/Ulefone board-device registration infrastructure
0e57b0c4a5c6f773730229ebf01a28929fa7abebe5ee104a699654cb2dd25f40,mtk_charger_algorithm_class.ko,mtk_charger_algorithm_class,vendor_boot_platform,vendor_boot_platform:mtk_charger_algorithm_class.ko,1,27280,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,28E3AD49A794E4ADA32D630,,,,,GPL,Charger Algorithm Class Device,19,17,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/power/supply TARGET_FILES (exports=chg_alg_device_register,chg_alg_device_unregister,chg_alg_get_prop,chg_alg_init_algo,chg_alg_is_algo_ready,chg_alg_is_algo_running)"
0fd7047d6f0c9936aee2ee7611648ddfcf5d2b852a71e1861c9a36589d3a7a95,ufs-mediatek-mod.ko,ufs_mediatek_mod,vendor_boot_platform,vendor_boot_platform:ufs-mediatek-mod.ko,1,147376,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"ufs-mediatek-dbg,irq-dbg,blocktag,rpmb",aee_aed.ko;blocktag.ko;irq-dbg.ko;mrdump.ko;rpmb.ko;ufs-mediatek-dbg.ko,,,GPL v2,MediaTek UFS Host Driver,201,9,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/ufs/vendor
100f2e4f5afd9e58468d715a480d9bb79c3793d697d4f52989b2d4472ee243e6,can-bcm.ko,can_bcm,system_dlkm,system_dlkm:can-bcm.ko,1,95897,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,can,can.ko,can-proto-2,,Dual BSD/GPL,PF_CAN broadcast manager protocol,75,0,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:net/can DIRECTORY_FALLBACK (alias=can-proto-2)
103ed855899266a08648875074ee58e8d8122132fc8a6bac4e93def2c90d7219,xhci-mtk-hcd-v2.ko,xhci_mtk_hcd_v2,vendor_boot_platform,vendor_boot_platform:xhci-mtk-hcd-v2.ko,1,482304,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cmediatek,mtk-xhci-p1;of:N*T*Cmediatek,mtk-xhci-p1C*;of:N*T*Cmediatek,mt8173-xhci;of:N*T*Cmediatek,mt8173-xhciC*;of:N*T*Cmediatek,mt8195-xhci;of:N*T*Cmediatek,mt8195-xhciC*;of:N*T*Cmediatek,mtk-xhci;of:N*T*Cmediatek,mtk-xhciC*",,GPL v2,MediaTek xHCI Host Controller Driver,202,47,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/usb/usb_xhci target-scoped (compatible=mediatek,mt8173-xhci,mediatek,mt8195-xhci,mediatek,mtk-xhci,mediatek,mtk-xhci-p1; exports=xhci_bus_resume_,xhci_bus_suspend_,xhci_dbg_trace_,xhci_queue_stop_endpoint_,xhci_ring_cmd_db_,xhci_trb_virt_to_dma_)"
114382f9de42b1bf15dc0078f75cf0f1749224234d3005613bb23c027f1fcc53,6lowpan.ko,6lowpan,system_dlkm,system_dlkm:6lowpan.ko,1,59329,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,,,,,GPL,,29,8,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/6lowpan
11c9177ed2a2a86da8964b79e6b4b3ee3fbec98ef4420faa27b87bb8291dc684,arm_dsu_pmu.ko,arm_dsu_pmu,vendor_boot_platform,vendor_boot_platform:arm_dsu_pmu.ko,1,34808,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Carm,dsu-pmu;of:N*T*Carm,dsu-pmuC*",,GPL v2,Perf driver for ARM DynamIQ Shared Unit,38,0,vendor_boot_platform,,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: kernel:drivers/perf target-scoped (compatible=arm,dsu-pmu)"
120e850f3afd68e888d7ceb2f3ff3fc40c933a7c294cb5f8adb999fe9eb89788,mtk-socinfo.ko,mtk_socinfo,vendor_boot_platform,vendor_boot_platform:mtk-socinfo.ko,1,11928,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,MediaTek SoC Info Sysfs Interface,9,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/soc/mediatek
